Model_name,Sato-3DCNN,without_ss_rsa
T1046s2TS198_2,0.25522608,0.34742838
T1046s2TS198_3,0.24101499,0.35038635
T1046s2TS198_4,0.25661856,0.41909575
T1046s2TS198_5,0.29695582,0.29644465
T1046s2TS209_1,0.6268241999999999,0.7780041999999999
T1046s2TS209_2,0.5383573,0.6809505
T1046s2TS209_3,0.60159665,0.7098746
T1046s2TS209_4,0.47861493,0.5838448
T1046s2TS209_5,0.60631454,0.71952814
T1046s2TS222_1,0.40991720000000004,0.5103373
T1046s2TS222_2,0.27055782,0.29187733
T1046s2TS222_3,0.36530015,0.45253527
T1046s2TS222_4,0.31904504,0.32402208
T1046s2TS222_5,0.28484413,0.44681066
T1046s2TS226_1,0.43526712,0.63228637
T1046s2TS226_2,0.33670359999999994,0.5553581
T1046s2TS226_3,0.21640277,0.4692233
T1046s2TS226_4,0.20856892,0.34799445
T1046s2TS226_5,0.15601845,0.24421358
T1046s2TS238_1,0.5257259,0.6032829000000001
T1046s2TS238_2,0.49477687,0.5764935999999999
T1046s2TS238_3,0.61221755,0.63694465
T1046s2TS238_4,0.5823479,0.61649805
T1046s2TS238_5,0.4666139,0.5719789000000001
T1046s2TS252_1,0.22862437,0.3606792
T1046s2TS252_2,0.24089603,0.4280435
T1046s2TS252_3,0.18951936,0.37059316
T1046s2TS252_4,0.22877038,0.3598895
T1046s2TS252_5,0.19949138,0.25188434
T1046s2TS277_1,0.29870690000000005,0.44582647
T1046s2TS277_2,0.31393838,0.5048637
T1046s2TS277_3,0.37626228,0.51664853
T1046s2TS277_4,0.3180332,0.42694542
T1046s2TS277_5,0.20160444,0.2832489
T1046s2TS278_1,0.45950103,0.58433545
T1046s2TS278_2,0.36661154,0.60908735
T1046s2TS278_3,0.41240004,0.5697441
T1046s2TS278_4,0.45499602,0.5037256
T1046s2TS278_5,0.45803672,0.52696455
T1046s2TS319_1,0.24630791,0.33577454
T1046s2TS319_2,0.25455743,0.35174766
T1046s2TS319_3,0.24025555,0.37462276
T1046s2TS319_4,0.22509468,0.30980527
T1046s2TS319_5,0.22975339,0.40135482
T1046s2TS324_1,0.41782135,0.6101661999999999
T1046s2TS324_2,0.17174873,0.34499896
T1046s2TS324_3,0.2071013,0.34531295
T1046s2TS324_4,0.26531827,0.41610336
T1046s2TS324_5,0.33351344,0.43521049999999994
T1046s2TS326_1,0.38977325,0.47179735
T1046s2TS326_2,0.39033276,0.47585973
T1046s2TS326_3,0.34231424,0.41773686
T1046s2TS326_4,0.35931313,0.46627325
T1046s2TS326_5,0.3874434,0.44836298
T1046s2TS337_1,0.25759193,0.36111940000000003
T1046s2TS337_2,0.23190993,0.30494195
T1046s2TS337_3,0.27925697,0.31456333
T1046s2TS337_4,0.2612085,0.30809933
T1046s2TS337_5,0.19128558,0.22388840000000002
T1046s2TS351_1,0.6109729,0.708765
T1046s2TS351_2,0.57732385,0.64983517
T1046s2TS351_3,0.53664464,0.6495489999999999
T1046s2TS351_4,0.51145667,0.56969535
T1046s2TS351_5,0.57077324,0.70039177
T1046s2TS364_2,0.13373041,0.2650495
T1046s2TS364_3,0.13263348,0.1837749
T1046s2TS367_1,0.3409743,0.42123526
T1046s2TS367_2,0.29794672,0.4508805
T1046s2TS367_3,0.3466864,0.4080449
T1046s2TS367_4,0.36023155,0.46333882
T1046s2TS367_5,0.34261656,0.45660895
T1046s2TS377_1,0.24965313,0.45003524
T1046s2TS377_2,0.17125885,0.28946394
T1046s2TS377_3,0.24333756,0.42975050000000004
T1046s2TS377_4,0.25488845,0.41832218
T1046s2TS377_5,0.30498020000000003,0.3622832
T1046s2TS435_1,0.23595170000000001,0.34448376
T1046s2TS435_2,0.27110645,0.36683887
T1046s2TS435_3,0.2462538,0.42355147
T1046s2TS435_4,0.27376469999999997,0.4026215
T1046s2TS435_5,0.26964208,0.38997132
T1046s2TS437_1,0.28995812,0.3828241
T1046s2TS437_2,0.3101866,0.39654765
T1046s2TS437_3,0.28578508,0.34816736
T1046s2TS437_4,0.31370512,0.37425926
T1046s2TS437_5,0.29027444,0.34804368
T1046s2TS460_1,0.13993926,0.2595144
T1046s2TS460_2,0.26177576,0.3760283
T1046s2TS460_3,0.21460332,0.31489483
T1046s2TS460_4,0.09804034,0.11219939599999999
T1046s2TS460_5,0.12942344,0.18152994
T1046s2TS468_1,0.22479804,0.33110175
T1046s2TS468_2,0.24312761,0.33911568
T1046s2TS487_1,0.18986508,0.45551533
T1046s2TS487_2,0.27615425,0.41260895
T1046s2TS487_3,0.42854244,0.548246
T1046s2TS487_4,0.5487687,0.6810684
T1046s2TS487_5,0.49080109999999993,0.54337525
T1028TS013_1,0.49631935,0.54682356
T1028TS013_2,0.4700271,0.54124475
T1028TS013_3,0.52896744,0.5586773
T1028TS013_4,0.51118326,0.5508879
T1028TS013_5,0.50982493,0.5372099
T1028TS031_1,0.453028,0.5402597
T1028TS031_2,0.46210740000000006,0.56649965
T1028TS031_3,0.25930554,0.4568241
T1028TS031_4,0.43311366,0.5656651999999999
T1028TS031_5,0.41472453,0.5685675
T1028TS033_1,0.39667803,0.574928
T1028TS033_2,0.40558368,0.53236514
T1028TS033_3,0.43691948,0.5834275999999999
T1028TS033_4,0.28563740000000004,0.50726396
T1028TS042_1,0.399282,0.54147375
T1028TS042_2,0.27152459999999995,0.43899903
T1028TS042_3,0.2435413,0.4213963
T1028TS042_4,0.30022284,0.44405177
T1028TS042_5,0.27216497,0.41277227
T1028TS050_1,0.46376309999999993,0.6064285
T1028TS050_4,0.41466859999999994,0.51875645
T1028TS052_1,0.37247542,0.48243642
T1028TS052_2,0.3768013,0.48001248
T1028TS052_3,0.35831848,0.46880785
T1028TS052_4,0.3702434,0.47255278
T1028TS052_5,0.36103064,0.48124564
T1028TS063_1,0.3610291,0.4880715
T1028TS063_3,0.42618302,0.5138716
T1028TS070_1,0.5152047000000001,0.59650964
T1028TS070_2,0.48844573,0.58752126
T1028TS070_3,0.45423576,0.5615959
T1028TS070_4,0.35965735,0.5319161
T1028TS070_5,0.45620072,0.56690335
T1028TS075_1,0.39701322,0.5354348000000001
T1028TS075_2,0.42578107,0.5704729000000001
T1028TS075_3,0.43685463,0.56444156
T1028TS075_4,0.41127482,0.5662263000000001
T1028TS075_5,0.41344476,0.5661119000000001
T1028TS081_1,0.47910070000000005,0.6620342
T1028TS081_2,0.40524176,0.63823384
T1028TS081_3,0.4663303,0.6444925
T1028TS081_4,0.46100083,0.6433704
T1028TS081_5,0.4690112,0.6578189
T1028TS097_1,0.2457614,0.42866766
T1028TS097_2,0.26889336,0.44027996
T1028TS097_3,0.20685892,0.41409022
T1028TS097_4,0.21350223,0.41711348
T1028TS097_5,0.2322562,0.42091158
T1028TS140_1,0.3308802,0.49714592
T1028TS140_2,0.3955676,0.5072787999999999
T1028TS140_3,0.33941653,0.50509924
T1028TS140_4,0.36327022,0.49508175
T1028TS140_5,0.36847070000000004,0.46319658
T1028TS170_1,0.37588826,0.536211
T1028TS170_2,0.43175640000000004,0.5718420999999999
T1028TS170_3,0.31147775,0.5180829
T1028TS170_5,0.42575383,0.5747802
T1028TS183_2,0.44386837,0.56079215
T1028TS183_4,0.30030543,0.43600035
T1028TS183_5,0.365684,0.47450754
T1028TS187_1,0.43412492,0.5584568
T1028TS187_2,0.48272473,0.5450695
T1028TS187_3,0.4643688,0.54781246
T1028TS187_4,0.42008317,0.5538436
T1028TS187_5,0.47546646,0.558333
T1028TS198_1,0.42802700000000005,0.573067
T1028TS198_2,0.43629283,0.60085136
T1028TS198_3,0.43858734,0.5653791
T1028TS198_4,0.4699845,0.55358905
T1028TS198_5,0.42818266,0.5629821999999999
T1028TS209_1,0.5836108,0.62033653
T1028TS209_2,0.61754924,0.62608385
T1028TS209_3,0.5866267,0.6225890000000001
T1028TS209_4,0.5776179,0.6247159999999999
T1028TS209_5,0.61965424,0.6199473000000001
T1028TS211_1,0.32261944,0.46931714
T1028TS211_2,0.28791836,0.46216682
T1028TS211_3,0.36743185,0.48262233
T1028TS211_4,0.33770216,0.5210184
T1028TS211_5,0.25538510000000003,0.44811204
T1028TS222_1,0.45488778,0.54286146
T1028TS222_2,0.43248054,0.5473286
T1028TS222_3,0.45176092,0.56114024
T1028TS222_4,0.45284596,0.55329347
T1028TS226_1,0.48013565,0.5617715
T1028TS226_2,0.4314031,0.5726463
T1028TS226_3,0.48439790000000005,0.57652426
T1028TS226_4,0.5268536,0.5614314
T1028TS226_5,0.43985197,0.5442309000000001
T1028TS238_1,0.35888222,0.519099
T1028TS238_2,0.39053494,0.5315108000000001
T1028TS238_3,0.37394542,0.54352814
T1028TS238_4,0.38309583,0.5575116
T1028TS238_5,0.48304912,0.5732217
T1028TS252_1,0.47850668,0.5456286
T1028TS252_2,0.42231923,0.5568144
T1028TS252_4,0.43195173,0.556805
T1028TS252_5,0.45129949999999996,0.5495631
T1028TS259_2,0.065593585,0.32963493
T1028TS259_3,0.093879625,0.34159157
T1028TS277_1,0.4163412,0.52996075
T1028TS278_1,0.42474756,0.55094355
T1028TS278_2,0.45296866,0.5712792
T1028TS278_3,0.40868488,0.56866
T1028TS278_4,0.39536366,0.5641423000000001
T1028TS278_5,0.4018855,0.56042933
T1028TS319_1,0.28167403,0.4723365
T1028TS319_2,0.32167822,0.48600483
T1028TS319_3,0.36029765,0.49706540000000005
T1028TS319_4,0.2957987,0.48269528
T1028TS324_1,0.446326,0.56542784
T1028TS324_2,0.28842372,0.47226557
T1028TS324_3,0.2512753,0.43987015
T1028TS324_4,0.44618332,0.5477574000000001
T1028TS324_5,0.33220074,0.4408891
T1028TS326_1,0.34405440000000004,0.5104457
T1028TS326_2,0.30380258,0.50088906
T1028TS326_3,0.28143877,0.49107520000000005
T1028TS326_4,0.28933823,0.48023427
T1028TS326_5,0.310302,0.49715284
T1028TS337_1,0.43069822,0.5663195
T1028TS337_2,0.44178346,0.5596088
T1028TS337_3,0.43684006,0.54462796
T1028TS337_4,0.4324559,0.53317857
T1028TS351_1,0.47553146,0.5390354
T1028TS351_2,0.49596024,0.5627485999999999
T1028TS351_3,0.49147788,0.551934
T1028TS351_4,0.43234998,0.5466076
T1028TS351_5,0.5507907,0.5394014
T1028TS377_1,0.32906399999999997,0.4947027
T1028TS377_2,0.34048405,0.48724994
T1028TS377_3,0.33006328,0.48452064
T1028TS377_4,0.343509,0.5060933
T1028TS377_5,0.29063118,0.45379212
T1028TS435_1,0.29343638,0.41725814
T1028TS435_2,0.22705999999999998,0.4295535
T1028TS435_3,0.25690999999999997,0.42666906
T1028TS435_4,0.25116238,0.42163685
T1028TS435_5,0.20335798,0.41390429999999995
T1028TS437_2,0.2893529,0.40733242
T1028TS460_2,0.15314259,0.28616658
T1028TS460_3,0.12694527,0.35297516
T1028TS460_5,0.09709,0.3421107
T1028TS468_1,0.32327136,0.48187256
T1028TS468_2,0.22954778,0.46181208
T1028TS487_1,0.49793783,0.5910465
T1028TS487_2,0.49352068,0.6006986
T1028TS487_3,0.41667297,0.59704655
T1028TS487_4,0.48608592,0.5904904000000001
T1028TS487_5,0.47843894,0.6016305000000001
T1084TS013_1,0.53109914,0.6850253000000001
T1084TS013_2,0.5427464,0.72155637
T1084TS013_3,0.5730542,0.70821685
T1084TS013_4,0.5729466,0.69323575
T1084TS013_5,0.53511536,0.65121245
T1084TS031_1,0.4836643,0.7010089
T1084TS031_2,0.48505235,0.67262477
T1084TS031_3,0.5345221,0.6862409
T1084TS031_4,0.48799336,0.66841304
T1084TS031_5,0.53458536,0.7312198000000001
T1084TS042_1,0.5990751,0.709539
T1084TS042_2,0.57757455,0.7154228
T1084TS042_3,0.597322,0.69341123
T1084TS042_4,0.57177883,0.6916372
T1084TS042_5,0.58893627,0.69385993
T1084TS050_2,0.53196955,0.6555729
T1084TS052_1,0.43548580000000003,0.6380340999999999
T1084TS052_2,0.42311144,0.6241531
T1084TS052_3,0.4057361,0.620112
T1084TS052_4,0.44112647,0.6462008
T1084TS052_5,0.42537606,0.677474
T1084TS070_1,0.5955516,0.7215090000000001
T1084TS070_2,0.5954391,0.75071293
T1084TS070_3,0.5316413000000001,0.7003261
T1084TS070_4,0.51831645,0.7624415
T1084TS070_5,0.5701672,0.7384881999999999
T1084TS075_1,0.5921086,0.69783294
T1084TS075_2,0.5657768,0.729272
T1084TS075_3,0.53738624,0.72597957
T1084TS075_4,0.5602606,0.7273405
T1084TS081_1,0.31084508,0.5932963000000001
T1084TS097_1,0.6123076999999999,0.7361585999999999
T1084TS097_2,0.5961504,0.71758896
T1084TS097_3,0.63517827,0.74003536
T1084TS097_4,0.49983479999999997,0.69281846
T1084TS097_5,0.6222205,0.7383407
T1084TS140_1,0.49308577,0.73324764
T1084TS140_2,0.5445683000000001,0.7602431
T1084TS140_3,0.5157387999999999,0.7511956999999999
T1084TS140_4,0.5238383,0.7490547
T1084TS140_5,0.5051862,0.7332295
T1084TS151_1,0.5206122000000001,0.7190776999999999
T1084TS151_2,0.53126204,0.6866102
T1084TS151_3,0.46443462,0.66066766
T1084TS151_4,0.32233158,0.6976959
T1084TS170_3,0.5113470999999999,0.6207341
T1084TS183_1,0.642378,0.7612026999999999
T1084TS183_2,0.6654505000000001,0.7601101
T1084TS183_3,0.6925361999999999,0.749853
T1084TS183_4,0.56793016,0.73086745
T1084TS183_5,0.5481371,0.7453816999999999
T1084TS187_1,0.58565456,0.721409
T1084TS187_2,0.58870894,0.7200434
T1084TS187_3,0.5792062,0.7115838000000001
T1084TS187_4,0.56440544,0.6958762
T1084TS187_5,0.59613633,0.7118269
T1084TS198_1,0.59559315,0.71766967
T1084TS198_2,0.53029776,0.7230104
T1084TS198_3,0.56149524,0.6923418
T1084TS198_4,0.5153719,0.68211013
T1084TS209_1,0.5860055000000001,0.76277405
T1084TS209_2,0.5718984,0.77754617
T1084TS209_3,0.5735218000000001,0.75167817
T1084TS209_4,0.60257655,0.7424556
T1084TS209_5,0.6038197,0.7481472
T1084TS222_1,0.6417396,0.7423484
T1084TS222_2,0.633704,0.7373956
T1084TS222_3,0.6232807,0.7154371999999999
T1084TS222_4,0.60986936,0.73184466
T1084TS222_5,0.65153086,0.72726625
T1084TS226_1,0.5144827000000001,0.70980966
T1084TS226_2,0.5135125,0.68334806
T1084TS226_3,0.4625298,0.67794985
T1084TS226_4,0.49356514,0.6841756999999999
T1084TS238_1,0.6633813000000001,0.75219077
T1084TS238_2,0.6890082,0.75869656
T1084TS238_3,0.66250646,0.77444607
T1084TS238_4,0.6911763000000001,0.75667393
T1084TS238_5,0.6550244000000001,0.77750903
T1084TS252_1,0.584361,0.7166600000000001
T1084TS252_2,0.62877893,0.71698403
T1084TS252_3,0.629741,0.69558614
T1084TS252_4,0.58083344,0.72270805
T1084TS252_5,0.62832785,0.7085663000000001
T1084TS278_1,0.5862326,0.71391785
T1084TS278_2,0.60519856,0.68814456
T1084TS278_3,0.5274963,0.6889603
T1084TS278_4,0.5351756,0.7097226
T1084TS319_1,0.53739685,0.68917286
T1084TS319_2,0.5334346,0.70312595
T1084TS319_3,0.5380343000000001,0.68765646
T1084TS319_4,0.5391104999999999,0.6979137
T1084TS319_5,0.49643999999999994,0.69064736
T1084TS324_1,0.55342835,0.69060934
T1084TS324_2,0.57954323,0.6951754
T1084TS324_3,0.6072586,0.7144778
T1084TS324_4,0.6161649,0.689381
T1084TS324_5,0.63028264,0.72727865
T1084TS326_1,0.61050457,0.73592657
T1084TS326_2,0.5597829000000001,0.7208869000000001
T1084TS326_3,0.60534203,0.7206216999999999
T1084TS326_4,0.6857747,0.74653083
T1084TS326_5,0.69562525,0.75208485
T1084TS337_1,0.5744596,0.7611215
T1084TS337_2,0.5169705,0.659837
T1084TS337_3,0.5303565,0.6670633
T1084TS337_4,0.46468493,0.66475976
T1084TS337_5,0.46097780000000005,0.64816326
T1084TS351_1,0.59361875,0.74488664
T1084TS351_2,0.5306812,0.7774958000000001
T1084TS351_3,0.6659241,0.7590678000000001
T1084TS351_4,0.70313054,0.7596312
T1084TS364_1,0.54898036,0.6793676
T1084TS364_2,0.52453804,0.6680491999999999
T1084TS364_3,0.5594048,0.68903494
T1084TS364_4,0.5533324000000001,0.6747349
T1084TS364_5,0.5025550999999999,0.665751
T1084TS367_1,0.6261939999999999,0.7376505999999999
T1084TS367_2,0.61496246,0.74017155
T1084TS367_3,0.654759,0.7558312
T1084TS367_4,0.6674255,0.7549734
T1084TS367_5,0.70017064,0.7473922
T1084TS377_1,0.4784778,0.7427052
T1084TS377_2,0.4984518,0.73525304
T1084TS377_3,0.583701,0.74784476
T1084TS377_4,0.53424764,0.7611926
T1084TS377_5,0.49046582,0.7361614000000001
T1084TS435_1,0.5044986,0.72236586
T1084TS435_2,0.56850326,0.7503666999999999
T1084TS435_3,0.5923307,0.6999434
T1084TS435_4,0.6138766,0.7142421
T1084TS437_1,0.49549463,0.6802607
T1084TS437_2,0.47627002,0.6775108
T1084TS437_3,0.46285704,0.67652035
T1084TS437_4,0.50456697,0.66426057
T1084TS437_5,0.47959998,0.6654861
T1084TS451_1,0.5492885000000001,0.7492106
T1084TS451_2,0.54442614,0.7273761
T1084TS451_3,0.545952,0.72487414
T1084TS451_4,0.56112355,0.7239081
T1084TS451_5,0.5245820999999999,0.7268585999999999
T1084TS460_1,0.5324701000000001,0.7529241999999999
T1084TS460_2,0.5540946999999999,0.7190951
T1084TS468_1,0.5381621999999999,0.71342534
T1084TS468_2,0.5264262,0.7118219
T1084TS487_1,0.5529451,0.713318
T1084TS487_2,0.5666186,0.7538366
T1084TS487_3,0.57792753,0.7615435
T1084TS487_4,0.55343133,0.7194653
T1084TS487_5,0.57141703,0.72962886
T1036s1TS013_1,0.547244,0.5055876
T1036s1TS013_2,0.51983595,0.5065178
T1036s1TS013_3,0.5323797,0.49806243
T1036s1TS013_4,0.49997997,0.48208573
T1036s1TS013_5,0.47764573,0.45937170000000005
T1036s1TS031_1,0.5101066,0.50219256
T1036s1TS031_2,0.39637825,0.40410024
T1036s1TS031_3,0.51791257,0.51143944
T1036s1TS031_4,0.46996394,0.48954709999999996
T1036s1TS031_5,0.5004510999999999,0.48763013
T1036s1TS033_1,0.47408792,0.45297554
T1036s1TS033_2,0.42553034,0.40320465
T1036s1TS033_3,0.46494079999999993,0.43978125
T1036s1TS033_4,0.47049263,0.45917886
T1036s1TS033_5,0.4884835,0.46246270000000006
T1036s1TS042_1,0.52299476,0.49461067
T1036s1TS042_2,0.49278137,0.47999513
T1036s1TS042_3,0.42363912,0.41877016
T1036s1TS042_4,0.44346708,0.44823977
T1036s1TS042_5,0.41406742,0.44373549999999995
T1036s1TS050_1,0.53082514,0.50264245
T1036s1TS050_2,0.5279379,0.49506409999999995
T1036s1TS050_3,0.52245003,0.49594802
T1036s1TS050_4,0.44814333,0.43956130000000004
T1036s1TS050_5,0.4913333,0.46719754
T1036s1TS052_1,0.542062,0.49843859999999995
T1036s1TS052_2,0.52751654,0.49355587
T1036s1TS052_3,0.5385112,0.5038552
T1036s1TS052_4,0.5492147,0.51343006
T1036s1TS052_5,0.5308673,0.50304747
T1036s1TS063_1,0.44526264,0.43952495
T1036s1TS063_2,0.309379,0.287608
T1036s1TS063_3,0.46005917,0.45988
T1036s1TS063_4,0.23387142,0.2355888
T1036s1TS063_5,0.30057004,0.33398864
T1036s1TS070_1,0.52757233,0.5100845
T1036s1TS070_2,0.51136935,0.5132101
T1036s1TS075_1,0.5007688,0.46989807
T1036s1TS075_2,0.5104373999999999,0.4855608
T1036s1TS075_3,0.5149843,0.4883334
T1036s1TS075_4,0.52668715,0.49077457
T1036s1TS075_5,0.5105527,0.44191015
T1036s1TS081_1,0.3881087,0.36964497
T1036s1TS081_2,0.3681844,0.3756883
T1036s1TS081_3,0.29235384,0.31680664
T1036s1TS081_4,0.30406904,0.33449203
T1036s1TS081_5,0.37735623,0.372845
T1036s1TS097_1,0.19220865,0.26518512
T1036s1TS097_2,0.16236699,0.25630832
T1036s1TS097_3,0.18801083,0.27811715
T1036s1TS097_4,0.18075553,0.28207016
T1036s1TS097_5,0.17293411,0.26412776
T1036s1TS140_1,0.44852376,0.41941090000000003
T1036s1TS140_2,0.41020858,0.41479257
T1036s1TS140_3,0.43507302,0.42478950000000004
T1036s1TS140_4,0.43006584,0.43733898
T1036s1TS140_5,0.4332182,0.41384092
T1036s1TS169_1,0.40993288,0.40008911
T1036s1TS170_1,0.4912192,0.5043853
T1036s1TS170_4,0.4822268,0.47145286
T1036s1TS183_1,0.3213588,0.34938252
T1036s1TS183_2,0.32849383,0.35908112
T1036s1TS183_3,0.35877535,0.32538307
T1036s1TS183_4,0.34136500000000003,0.37590522
T1036s1TS183_5,0.36232709999999996,0.36173505
T1036s1TS187_1,0.53165126,0.48733413
T1036s1TS187_2,0.5082422999999999,0.46788892
T1036s1TS187_3,0.47631547,0.45850602
T1036s1TS187_4,0.51766425,0.48932272
T1036s1TS187_5,0.49618995,0.46686497
T1036s1TS198_1,0.5312259,0.49499866
T1036s1TS198_2,0.5007688,0.46989807
T1036s1TS198_3,0.49804568,0.46695468
T1036s1TS198_4,0.51205224,0.48242265
T1036s1TS198_5,0.5049880999999999,0.4726848
T1036s1TS209_1,0.5589453000000001,0.5530965999999999
T1036s1TS209_2,0.5573292,0.54364043
T1036s1TS209_3,0.55482024,0.5513576
T1036s1TS209_4,0.5539566,0.54257077
T1036s1TS209_5,0.55314183,0.5410911
T1036s1TS211_1,0.49959890000000007,0.49981865
T1036s1TS211_2,0.48787248,0.4986947
T1036s1TS211_3,0.48273385,0.50274026
T1036s1TS211_4,0.49762782,0.49959368
T1036s1TS211_5,0.49797902,0.48951846
T1036s1TS222_1,0.49875516,0.46880338
T1036s1TS222_2,0.51997495,0.49549872
T1036s1TS222_3,0.47432175,0.46686125
T1036s1TS226_1,0.46681345,0.46129143
T1036s1TS226_2,0.4912379,0.47867557
T1036s1TS226_3,0.52001107,0.49595705
T1036s1TS226_4,0.3468558,0.40118042
T1036s1TS226_5,0.5111804,0.49077633
T1036s1TS238_1,0.50124043,0.48088497
T1036s1TS238_2,0.4626754,0.5033840999999999
T1036s1TS238_3,0.4646549,0.44844422
T1036s1TS238_4,0.49648450000000005,0.50971174
T1036s1TS238_5,0.4875445,0.48764142
T1036s1TS252_1,0.5312525,0.49731347
T1036s1TS252_2,0.53091604,0.481444
T1036s1TS252_3,0.52236784,0.47805559999999997
T1036s1TS252_4,0.49800792,0.47242895
T1036s1TS252_5,0.5153825,0.4828489
T1036s1TS259_1,0.17734368,0.21789414
T1036s1TS259_2,0.17226551,0.20697188
T1036s1TS259_3,0.19508526,0.22820672
T1036s1TS259_4,0.15015924,0.22810997
T1036s1TS259_5,0.16127262,0.18580839
T1036s1TS277_5,0.2107728,0.19128092
T1036s1TS324_1,0.5204527,0.49215704
T1036s1TS324_2,0.5082092,0.47999929999999996
T1036s1TS324_3,0.39954272,0.44777972
T1036s1TS324_4,0.39788145,0.42889040000000006
T1036s1TS324_5,0.43845385,0.46120912
T1036s1TS326_4,0.2146551,0.26687990000000006
T1036s1TS337_1,0.48593327,0.44397625
T1036s1TS337_2,0.44551229999999997,0.44320740000000003
T1036s1TS337_3,0.27952576,0.35759223
T1036s1TS337_4,0.27936321,0.34075029999999995
T1036s1TS351_1,0.50465673,0.5012681999999999
T1036s1TS351_2,0.46919522,0.49255568
T1036s1TS351_3,0.50892586,0.50637674
T1036s1TS351_4,0.485612,0.5043135999999999
T1036s1TS351_5,0.5303871,0.51933414
T1036s1TS367_1,0.49875516,0.46880338
T1036s1TS367_2,0.51997495,0.49549872
T1036s1TS367_3,0.47432175,0.46686125
T1036s1TS377_1,0.44924435,0.42750555
T1036s1TS377_2,0.40608364,0.37660295
T1036s1TS377_3,0.3672842,0.38740733
T1036s1TS377_4,0.39670086,0.36360738
T1036s1TS377_5,0.44208667,0.43807885
T1036s1TS435_1,0.32279816,0.3280265
T1036s1TS435_5,0.099094056,0.10993544
T1036s1TS437_1,0.48382396,0.47246033
T1036s1TS437_2,0.48983598,0.46892947
T1036s1TS437_3,0.5007832999999999,0.46725312
T1036s1TS437_4,0.49097073,0.46878445
T1036s1TS437_5,0.49226546,0.47376332
T1036s1TS451_1,0.50112766,0.4941719
T1036s1TS451_2,0.48147392,0.47820917
T1036s1TS451_3,0.48942915,0.48799467
T1036s1TS451_4,0.5059522,0.49478635
T1036s1TS451_5,0.4816407999999999,0.48784953
T1036s1TS460_1,0.44030428,0.43122864
T1036s1TS460_2,0.35019144,0.35164872
T1036s1TS460_3,0.32623473,0.32873625
T1036s1TS460_4,0.19971827,0.21967392
T1036s1TS460_5,0.25982133,0.2617457
T1036s1TS487_1,0.48907864,0.46319747
T1101TS013_1,0.6544358,0.6518499
T1101TS013_2,0.7252334,0.65044224
T1101TS013_3,0.68040204,0.6423813
T1101TS013_4,0.6391465999999999,0.62708515
T1101TS013_5,0.7379793,0.6453501
T1101TS031_1,0.6150396,0.6778012
T1101TS031_2,0.5819006999999999,0.6574456999999999
T1101TS031_3,0.5906758000000001,0.6634539
T1101TS031_4,0.64661664,0.703487
T1101TS031_5,0.6419913,0.6905880999999999
T1101TS033_1,0.36440924,0.41334447
T1101TS033_2,0.36507670000000003,0.40998244
T1101TS033_3,0.35473505,0.39645103
T1101TS042_1,0.63766146,0.6917598
T1101TS042_2,0.63518125,0.64424896
T1101TS042_3,0.58337873,0.6427095
T1101TS042_4,0.56184304,0.6043899
T1101TS042_5,0.59532815,0.6547745
T1101TS050_1,0.49350959999999994,0.5372118
T1101TS050_2,0.50681466,0.5585842
T1101TS050_3,0.49435425,0.5559866
T1101TS050_4,0.48810467,0.5713754
T1101TS052_1,0.26479125,0.36416090000000007
T1101TS052_2,0.23846783,0.35594258
T1101TS070_1,0.6939758,0.69771796
T1101TS070_2,0.69388765,0.725174
T1101TS070_3,0.65249085,0.6294082
T1101TS070_4,0.61727875,0.60964864
T1101TS070_5,0.6621889,0.6697714
T1101TS075_1,0.56824553,0.5996577
T1101TS075_2,0.523255,0.60117745
T1101TS075_3,0.50654453,0.5608088999999999
T1101TS075_4,0.64962626,0.60382074
T1101TS075_5,0.6042248,0.6044989000000001
T1101TS097_1,0.55488497,0.57030654
T1101TS097_2,0.5400156,0.5778583
T1101TS097_3,0.5611911999999999,0.58330137
T1101TS097_4,0.5347506999999999,0.59897274
T1101TS097_5,0.51172644,0.5416538000000001
T1101TS140_1,0.6287841,0.644915
T1101TS140_2,0.60079324,0.64474916
T1101TS140_3,0.5885176,0.6313505
T1101TS140_4,0.61293477,0.63497907
T1101TS140_5,0.5556238,0.63267016
T1101TS151_4,0.37705365,0.42226282
T1101TS183_1,0.7403939,0.76615876
T1101TS183_2,0.69707894,0.6694945999999999
T1101TS183_3,0.71995455,0.7492342
T1101TS183_4,0.71258616,0.7613058000000001
T1101TS183_5,0.717291,0.736374
T1101TS187_1,0.654738,0.65713483
T1101TS187_2,0.6479134,0.6646434
T1101TS187_3,0.6246358,0.65802556
T1101TS187_4,0.49573588,0.56748533
T1101TS187_5,0.47970662,0.56447613
T1101TS198_1,0.65819114,0.6154109999999999
T1101TS198_2,0.5985484999999999,0.6179643
T1101TS198_3,0.6140008000000001,0.61481476
T1101TS198_4,0.52565336,0.5610063
T1101TS198_5,0.46046725,0.5087702999999999
T1101TS209_1,0.7342612,0.7484192
T1101TS209_2,0.7106804,0.748215
T1101TS209_3,0.70751697,0.7348452
T1101TS209_4,0.6409734,0.6996779000000001
T1101TS209_5,0.6848386,0.7568946
T1101TS211_1,0.57363826,0.62818307
T1101TS211_2,0.5396842,0.599655
T1101TS211_3,0.5685618,0.60922235
T1101TS211_4,0.6023936,0.6061664999999999
T1101TS211_5,0.60138696,0.614338
T1101TS222_1,0.63722634,0.6690161
T1101TS222_2,0.6498284000000001,0.6942154
